ticker,issuer,portfolio_pct,shares,value,reported_price,activity
WAT,Waters Corp.,0.23,38736,14713000.0,379.83,Reduce 11.84%
JGRW,Jensen Quality Growth ETF,0.22,517847,14015000.0,27.06,Buy
ADBE,Adobe Inc.,0.19,34597,12109000.0,350.0,Reduce 21.36%
PEP,PepsiCo Inc.,0.19,82002,11769000.0,143.52,Reduce 11.29%
EMR,Emerson Electric,0.16,74900,9941000.0,132.72,Reduce 18.50%
CL,Colgate-Palmolive,0.15,118934,9398000.0,79.02,Reduce 4.69%
CTSH,Cognizant Technology Solutions,0.14,107726,8941000.0,83.0,Reduce 12.93%
KO,Coca Cola Co.,0.12,111652,7806000.0,69.91,Reduce 10.31%
CLX,Clorox Co.,0.11,68465,6903000.0,100.83,Reduce 6.81%
CCK,Crown Holdings,0.09,56903,5859000.0,102.96,Add 15.59%
G,Genpact Ltd.,0.09,116625,5456000.0,46.78,
KEYS,Keysight Technologies Inc.,0.09,27730,5634000.0,203.17,Reduce 21.73%
LH,Labcorp Holdings Inc.,0.09,22820,5725000.0,250.88,Reduce 9.23%
MSCI,MSCI Inc.,0.09,9850,5651000.0,573.71,Reduce 10.86%
EHC,Encompass Health Corp.,0.08,50660,5377000.0,106.14,
KR,Kroger Co.,0.08,80240,5013000.0,62.48,
NKE,NIKE Inc.,0.08,76785,4892000.0,63.71,Reduce 8.78%
ROST,Ross Stores Inc.,0.08,26944,4854000.0,180.15,Reduce 29.92%
TSCO,Tractor Supply,0.08,97780,4890000.0,50.01,
TSM,Taiwan Semiconductor S.A.,0.08,17120,5203000.0,303.91,Reduce 10.46%
MMM,3M Co.,0.07,27829,4455000.0,160.08,Reduce 0.05%
AON,Aon Plc,0.06,10603,3742000.0,352.92,Add 4.98%
DCI,Donaldson Co.,0.06,40070,3553000.0,88.67,Reduce 36.54%
FFIV,F5 Networks,0.06,14100,3599000.0,255.25,Reduce 2.89%
TJX,TJX Companies Inc.,0.06,23159,3557000.0,153.59,Reduce 0.17%
CHD,Church & Dwight,0.05,34550,2897000.0,83.85,
FDS,FactSet Research Systems,0.05,11810,3427000.0,290.18,
GNTX,Gentex Corp.,0.05,133540,3107000.0,23.27,
GWW,W.W. Grainger Inc.,0.05,3140,3168000.0,1008.92,Add 36.52%
NDSN,Nordson Corp.,0.05,12050,2897000.0,240.41,
RTX,RTX Corp.,0.05,17607,3229000.0,183.39,Reduce 0.11%
TROW,T. Rowe Price Group,0.05,31950,3271000.0,102.38,
TTC,Toro Co.,0.05,43470,3422000.0,78.72,
ABBV,AbbVie Inc.,0.04,11144,2546000.0,228.46,Reduce 38.51%
APD,Air Products & Chemicals,0.04,9035,2232000.0,247.04,Add 0.03%
IDXX,IDEXX Laboratories,0.04,3571,2416000.0,676.56,Reduce 19.39%
LEVI,Levi Strauss & Co.,0.04,118640,2461000.0,20.74,Reduce 13.57%
OMC,Omnicom Group,0.04,34054,2750000.0,80.75,Reduce 54.99%
BBY,Best Buy Co. Inc.,0.03,24735,1656000.0,66.95,Reduce 9.68%
FICO,Fair Isaac Corp.,0.03,1250,2113000.0,1690.4,Reduce 22.84%
HOLX,OLD- Hologic Inc.,0.03,28000,2086000.0,74.5,Reduce 54.14%
JNJ,Johnson & Johnson,0.03,10266,2125000.0,206.99,Reduce 64.56%
TXN,Texas Instruments,0.03,9665,1677000.0,173.51,Reduce 4.26%
URI,United Rentals,0.03,2151,1741000.0,809.39,Reduce 27.82%
BAH,Booz Allen Hamilton Hldg Corp.,0.02,16450,1388000.0,84.38,Reduce 55.40%
ON,ON Semiconductor Corp.,0.02,21406,1159000.0,54.14,Reduce 48.36%
RACE,Ferrari NV,0.02,2600,961000.0,369.62,Buy
UNH,United Health Group Inc.,0.02,3941,1301000.0,330.12,Reduce 9.88%
BDX,Becton Dickinson,0.01,2486,482000.0,193.89,
CPB,Campbell's Co.,0.01,31418,876000.0,27.88,Reduce 60.66%
DOX,Amdocs Ltd.,0.01,9250,745000.0,80.54,Buy
GIS,General Mills,0.01,17845,830000.0,46.51,Reduce 83.77%
GPC,Genuine Parts,0.01,2674,329000.0,123.04,
HD,Home Depot,0.01,2495,859000.0,344.29,Reduce 67.04%
LIN,Linde plc,0.01,1290,550000.0,426.36,Reduce 6.52%
LSTR,Landstar System Inc.,0.01,5350,769000.0,143.74,Reduce 14.40%
LULU,Lululemon Athletica Inc.,0.01,3920,815000.0,207.91,Reduce 52.31%
MANH,Manhattan Associates,0.01,4420,766000.0,173.3,Reduce 14.17%
