ticker,issuer,portfolio_pct,shares,value,reported_price,activity
DEO,Diageo ADR,0.94,1371708,118337000.0,86.27,Add 0.37%
MA,Mastercard Inc.,0.94,207540,118480000.0,570.88,
BAM,Brookfield Asset Management,0.92,2193953,114941000.0,52.39,
DG,Dollar General,0.92,869250,115411000.0,132.77,
MCO,Moody's Corp.,0.87,213890,109266000.0,510.85,
HEI.A,HEICO Corp. CL A,0.76,379644,95833000.0,252.43,
ROL,Rollins Inc.,0.71,1489025,89372000.0,60.02,Add 0.90%
NVR,NVR Inc.,0.7,12007,87564000.0,7292.75,Add 0.92%
ADM,Archer-Daniels-Midland,0.69,1505800,86568000.0,57.49,
LIN,Linde plc,0.68,200100,85320000.0,426.39,Add 3.76%
JPM,JPMorgan Chase & Co.,0.65,252550,81377000.0,322.22,
MSCI,MSCI Inc.,0.65,142850,81958000.0,573.73,
ITW,Illinois Tool Works,0.64,327500,80663000.0,246.3,
CG,Carlyle Group,0.63,1327000,78439000.0,59.11,
NSC,Norfolk Southern Corp.,0.63,273500,78965000.0,288.72,Add 6.63%
SPGI,S&P Global Inc.,0.63,150690,78749000.0,522.59,
ECL,Ecolab Inc.,0.57,274300,72009000.0,262.52,
ODFL,Old Dominion Freight Line,0.53,421650,66115000.0,156.8,Add 17.53%
ROK,Rockwell Automation Inc.,0.48,154900,60267000.0,389.07,
ITIC,Investors Title Co.,0.42,213300,53248000.0,249.64,
SBUX,Starbucks Corp.,0.42,623818,52532000.0,84.21,
THG,Hanover Insurance Group,0.41,281000,51359000.0,182.77,
TSN,Tyson Foods,0.41,884500,51849000.0,58.62,Add 4.24%
AON,Aon Plc,0.38,134050,47303000.0,352.88,Add 3.27%
ACN,Accenture,0.34,159400,42767000.0,268.3,
HGTY,Hagerty Inc.,0.33,3108000,41772000.0,13.44,
RTX,RTX Corp.,0.33,224000,41082000.0,183.4,
HCA,HCA Healthcare Inc.,0.3,80680,37666000.0,466.86,Add 7.27%
FERG,Ferguson Enterprises Inc.,0.29,163500,36400000.0,222.63,Add 11.22%
TMO,Thermo Fisher Scientific,0.29,62800,36389000.0,579.44,Add 12.54%
FDS,FactSet Research Systems,0.28,121873,35366000.0,290.19,Add 4.41%
VRSK,Verisk Analytics Inc.,0.28,155950,34884000.0,223.69,
COST,Costco Co.,0.27,39150,33761000.0,862.35,
YUM,Yum! Brands Inc.,0.27,226451,34258000.0,151.28,
ABNB,Airbnb Inc.,0.26,240289,32612000.0,135.72,Add 5.79%
ALL,Allstate Corp.,0.26,154550,32170000.0,208.15,
TROW,T. Rowe Price Group,0.26,314000,32147000.0,102.38,
UNP,Union Pacific,0.26,141278,32681000.0,231.32,Add 11.44%
LMT,Lockheed Martin Corp.,0.25,64513,31203000.0,483.67,Add 3.61%
SHW,Sherwin-Williams,0.24,94172,30515000.0,324.03,
CMCSA,Comcast Corp.,0.23,961880,28750000.0,29.89,
NKE,NIKE Inc.,0.23,447400,28504000.0,63.71,
CSCO,Cisco Systems,0.22,355500,27384000.0,77.03,
MAR,Marriott Int'l.,0.22,89750,27844000.0,310.24,Add 22.53%
URI,United Rentals,0.2,31150,25210000.0,809.31,
LAMR,Lamar Advertising Co.,0.19,185000,23417000.0,126.58,Add 8.82%
BF.A,Brown-Forman Corp. CL A,0.18,843000,22180000.0,26.31,
COF,Capital One Financial,0.18,91000,22055000.0,242.36,
CCK,Crown Holdings,0.17,212000,21830000.0,102.97,Add 11.87%
RNR,RenaissanceRe Holdings Ltd.,0.16,70000,19681000.0,281.16,
PM,Philip Morris Intl.,0.15,114500,18366000.0,160.4,
WFC,Wells Fargo,0.15,204450,19054000.0,93.2,
APD,Air Products & Chemicals,0.14,71500,17662000.0,247.02,Add 10.00%
CSX,CSX Corp.,0.13,440000,15950000.0,36.25,Add 54.39%
EFX,Equifax Inc.,0.13,72850,15807000.0,216.98,
PAYX,Paychex Inc.,0.13,150000,16827000.0,112.18,
SHOP,Shopify Inc.,0.13,102750,16540000.0,160.97,
SPOT,Spotify Technology S.A.,0.12,25900,15040000.0,580.69,
BK,Bank of New York Mellon Corp.,0.11,121500,14105000.0,116.09,
HXL,Hexcel Corp.,0.11,189000,13967000.0,73.9,
PEP,PepsiCo Inc.,0.11,96210,13808000.0,143.52,
SEIC,SEI Investments,0.11,173200,14206000.0,82.02,
BF.B,Brown-Forman Corp.,0.1,474187,12357000.0,26.06,
CARR,Carrier Global Corp.,0.1,235000,12417000.0,52.84,
CME,CME Group,0.1,45750,12493000.0,273.07,Add 42.97%
FIX,Comfort Systems USA Inc.,0.1,13000,12133000.0,933.31,
HSY,Hershey Co.,0.1,67500,12284000.0,181.99,Add 23.85%
TGT,Target Corp.,0.1,133000,13001000.0,97.75,
CHH,Choice Hotels Int. Inc.,0.09,115500,11003000.0,95.26,
UBER,Uber Technologies Inc.,0.09,140000,11439000.0,81.71,Add 13.36%
CBOE,CBOE Holdings Inc.,0.08,41750,10479000.0,250.99,Add 46.49%
IQV,IQVIA Holdings Inc.,0.08,46900,10572000.0,225.42,
OTIS,Otis Worldwide Corp.,0.08,114620,10012000.0,87.35,
SMG,Scotts Miracle-Gro Co.,0.08,168000,9803000.0,58.35,
AMAT,Applied Materials,0.07,34100,8763000.0,256.98,Add 29.90%
HII,Huntington Ingalls Industries,0.07,25500,8672000.0,340.08,Add 24.39%
SONY,Sony Group Corp.,0.07,335000,8576000.0,25.6,
UNH,United Health Group Inc.,0.07,26500,8748000.0,330.11,
GHC,Graham Holdings Co.,0.05,5200,5713000.0,1098.65,
NSP,Insperity Inc.,0.05,152873,5919000.0,38.72,Add 16.05%
CNI,Canadian Natl Railway Co.,0.04,44500,4399000.0,98.85,Add 78.00%
EMN,Eastman Chemical,0.04,74950,4784000.0,63.83,
KMX,CarMax Inc.,0.04,136500,5274000.0,38.64,
XOM,Exxon Mobil Corp.,0.04,38000,4573000.0,120.34,Add 1166.67%
AYI,Acuity Brands Inc.,0.03,9750,3510000.0,360.0,
BC,Brunswick Corp.,0.03,47750,3545000.0,74.24,Add 42.54%
CP,Canadian Pacific Kansas City,0.03,50500,3718000.0,73.62,Add 62.90%
ICE,Intercontinental Exchange Inc.,0.03,20870,3380000.0,161.95,Add 271.35%
MGM,MGM Resorts International,0.03,87500,3193000.0,36.49,
WRB,W.R. Berkley Corp.,0.03,60750,4260000.0,70.12,
DPZ,Dominos Pizza Inc.,0.02,5500,2293000.0,416.91,
EXP,Eagle Materials Inc.,0.02,14750,3049000.0,206.71,
SYY,Sysco Corp.,0.02,30500,2248000.0,73.7,
BRO,Brown & Brown Inc.,0.01,11000,877000.0,79.73,Buy
TRU,TransUnion,0.0,2000,172000.0,86.0,Reduce 98.02%
