ticker,issuer,portfolio_pct,shares,value,reported_price,activity
CSX,CSX Corp.,0.18,530000,21757000.0,41.05,Add 20.45%
RNR,RenaissanceRe Holdings Ltd.,0.17,70000,20806000.0,297.23,
PM,Philip Morris Intl.,0.16,114500,18931000.0,165.34,
FIX,Comfort Systems USA Inc.,0.15,13000,17927000.0,1379.0,
COF,Capital One Financial,0.14,91000,16601000.0,182.43,
WFC,Wells Fargo,0.14,204450,16277000.0,79.61,
HSY,Hershey Co.,0.13,75000,15592000.0,207.89,Add 11.11%
HXL,Hexcel Corp.,0.13,189000,15295000.0,80.93,
PEP,PepsiCo Inc.,0.13,96210,14940000.0,155.29,
BK,Bank of New York Mellon Corp.,0.12,124500,14769000.0,118.63,Add 2.47%
CME,CME Group,0.12,49750,14694000.0,295.36,Add 8.74%
PAYX,Paychex Inc.,0.12,150000,13818000.0,92.12,
BF.B,Brown-Forman Corp.,0.11,474187,12537000.0,26.44,
CARR,Carrier Global Corp.,0.11,235000,13233000.0,56.31,
EFX,Equifax Inc.,0.11,72850,13118000.0,180.07,
SEIC,SEI Investments,0.11,173200,13591000.0,78.47,
SPOT,Spotify Technology S.A.,0.11,25900,12559000.0,484.9,
AMAT,Applied Materials,0.1,36350,12424000.0,341.79,Add 6.60%
CBOE,CBOE Holdings Inc.,0.1,43700,12283000.0,281.08,Add 4.67%
SHOP,Shopify Inc.,0.1,102750,12188000.0,118.62,
HII,Huntington Ingalls Industries,0.09,27500,10447000.0,379.89,Add 7.84%
SMG,Scotts Miracle-Gro Co.,0.09,168000,10216000.0,60.81,
UBER,Uber Technologies Inc.,0.09,142500,10250000.0,71.93,Add 1.79%
MELI,Mercadolibre Inc.,0.08,5450,9423000.0,1728.99,Buy
IQV,IQVIA Holdings Inc.,0.07,46900,7998000.0,170.53,
OTIS,Otis Worldwide Corp.,0.07,114620,8835000.0,77.08,
XOM,Exxon Mobil Corp.,0.07,47000,7974000.0,169.66,Add 23.68%
EPD,Enterprise Products Partners LP,0.06,202000,7644000.0,37.84,Buy
SONY,Sony Group Corp.,0.06,335000,6935000.0,20.7,
CNI,Canadian Natl Railway Co.,0.05,53500,5498000.0,102.77,Add 20.22%
EMN,Eastman Chemical,0.05,74950,5720000.0,76.32,
GHC,Graham Holdings Co.,0.05,5200,5498000.0,1057.31,
KMX,CarMax Inc.,0.05,136500,5676000.0,41.58,
CP,Canadian Pacific Kansas City,0.04,59500,4680000.0,78.66,Add 17.82%
ICE,Intercontinental Exchange Inc.,0.04,28870,4541000.0,157.29,Add 38.33%
NSP,Insperity Inc.,0.04,181336,4903000.0,27.04,Add 18.62%
UNH,United Health Group Inc.,0.04,18700,5060000.0,270.59,Reduce 29.43%
BC,Brunswick Corp.,0.03,51250,3729000.0,72.76,Add 7.33%
MGM,MGM Resorts International,0.03,87500,3238000.0,37.01,
WRB,W.R. Berkley Corp.,0.03,60750,4027000.0,66.29,
AYI,Acuity Brands Inc.,0.02,9750,2732000.0,280.21,
DPZ,Dominos Pizza Inc.,0.02,5500,1973000.0,358.73,
EXP,Eagle Materials Inc.,0.02,14750,2794000.0,189.42,
SYY,Sysco Corp.,0.02,30500,2176000.0,71.34,
BRO,Brown & Brown Inc.,0.01,14000,913000.0,65.21,Add 27.27%
WY,Weyerhaeuser Co.,0.0,17500,428000.0,24.46,Buy
