ticker,issuer,portfolio_pct,shares,value,reported_price,activity
DVDCF,Davide Campari-Milano S.p.A.,0.02,202013,1427000.0,7.06,Reduce 16.56%
FLMNF,Fielmann Group Ag,0.02,33000,1656000.0,50.18,Add 28.40%
FLUIF,Fluidra SA,0.02,70000,1595000.0,22.79,Add 18.64%
KMROF,Kalmar Oyj B Share,0.02,27000,1349000.0,49.96,Add 12.50%
KNCRF,Konecranes Oyj,0.02,52500,1690000.0,32.19,Add 184.55%
LEVI,Levi Strauss & Co.,0.02,82725,1530000.0,18.5,Add 73.34%
LRLCF,L'Oreal SA,0.02,3705,1491000.0,402.43,
LTSSF,Lotus Bakeries,0.02,115,1291000.0,11226.09,
MKC,McCormick & Co.,0.02,38581,1946000.0,50.44,Reduce 5.13%
MSFT,Microsoft Corp.,0.02,3544,1312000.0,370.2,Reduce 4.35%
PEP,PepsiCo Inc.,0.02,9205,1429000.0,155.24,Reduce 6.01%
PG,Procter & Gamble,0.02,9229,1333000.0,144.44,Reduce 22.78%
PUIGF,Puig Brands SA B,0.02,68000,1323000.0,19.46,
RTLLF,Rational Ag,0.02,2200,1577000.0,716.82,Add 125.64%
SSPPF,Ssp Group Plc,0.02,700000,1614000.0,2.31,Add 6.06%
VMC,Vulcan Materials,0.02,7263,1978000.0,272.34,Reduce 8.20%
WRBY,Warby Parker Inc.,0.02,80000,1686000.0,21.08,Add 23.08%
AAPL,Apple Inc.,0.01,4751,1206000.0,253.84,Add 1.65%
ABT,Abbott Labs,0.01,11510,1182000.0,102.69,
CABJF,Carlsberg A/S,0.01,9872,1223000.0,123.89,Reduce 57.25%
CVX,Chevron Corp.,0.01,2470,511000.0,206.88,Reduce 7.49%
ECTXF,Electrolux Professional Ab B,0.01,230000,1217000.0,5.29,Add 15.00%
FBLA,Fb Bancorp Inc,0.01,50000,687000.0,13.74,
FULT,Fulton Financial Corp.,0.01,48950,996000.0,20.35,Reduce 9.52%
GNRC,Generac Holdings Inc.,0.01,2250,439000.0,195.11,
HINKF,Heineken NV,0.01,15131,1156000.0,76.4,
HMRZF,Hennes & Mauritz Ab B Shs,0.01,64000,1177000.0,18.39,
HRI,HERC Holdings Inc.,0.01,6450,642000.0,99.53,
HRL,Hormel Foods Corp.,0.01,19000,430000.0,22.63,Reduce 4.21%
JBTM,JBT Marel Corp.,0.01,7250,927000.0,127.86,
KO,Coca Cola Co.,0.01,13025,991000.0,76.08,Reduce 4.51%
LAMR,Lamar Advertising Co.,0.01,5368,680000.0,126.68,Reduce 10.14%
LTGIF,Lt Group Inc,0.01,1775000,428000.0,0.24,
NSRGF,Nestle Sa Reg,0.01,11130,1086000.0,97.57,
ORCL,Oracle Corp.,0.01,3600,530000.0,147.22,Add 3.60%
SWZ,Swiss Helvetia Fund Inc.,0.01,97667,579000.0,5.93,Reduce 33.23%
WFC,Wells Fargo,0.01,7450,593000.0,79.6,Reduce 6.45%
WILLF,Demant A s,0.01,41000,1226000.0,29.9,
WMT,Walmart Inc.,0.01,9740,1210000.0,124.23,Reduce 4.18%
YETI,YETI Holdings Inc.,0.01,24000,878000.0,36.58,
ZLDSF,Zalando Se,0.01,28000,663000.0,23.68,
AMZN,Amazon.com Inc.,0.0,1040,217000.0,208.65,
CAT,Caterpillar Inc.,0.0,450,319000.0,708.89,Reduce 18.18%
CIR.MI,Cir SPA,0.0,251250,196000.0,0.78,
DIS,Walt Disney Co.,0.0,2517,243000.0,96.54,Add 0.28%
JNJ,Johnson & Johnson,0.0,1304,319000.0,244.63,Add 33.61%
MCD,McDonald's Corp.,0.0,947,294000.0,310.45,Add 4.64%
MRK,Merck & Co.,0.0,2141,258000.0,120.5,Buy
OUT,Outfront Media Inc.,0.0,13588,360000.0,26.49,Reduce 13.33%
PHJMF,Hanjaya Mandala Sampoerna,0.0,5000000,213000.0,0.04,
UNM,Unum Group,0.0,3800,278000.0,73.16,
