ticker,issuer,portfolio_pct,shares,value,reported_price,activity
BRK.B,Berkshire Hathaway CL B,0.22,2884,1450000.0,502.77,Reduce 88.29%
HD,Home Depot,0.22,4162,1432000.0,344.07,Reduce 92.83%
EVLV,Evolv Technologies Holdings,0.14,130325,933000.0,7.16,Reduce 20.92%
IWF,iShares Russell 1000 Growth ETF,0.14,1993,943000.0,473.16,Add 75.13%
JNJ,Johnson & Johnson,0.13,4221,874000.0,207.06,
TSLA,Tesla Inc.,0.13,1850,832000.0,449.73,
POOL,Pool Corp.,0.12,3422,783000.0,228.81,Reduce 35.36%
RKLB,Rocket Lab Corp.,0.1,9000,628000.0,69.78,
NVDA,NVIDIA Corp.,0.09,3055,570000.0,186.58,
COST,Costco Co.,0.08,628,542000.0,863.06,
ENB,Enbridge Inc.,0.08,11045,528000.0,47.8,Reduce 6.75%
NOC,Northrop Grumman Corp.,0.08,887,506000.0,570.46,
URI,United Rentals,0.08,660,534000.0,809.09,
DHR,Danaher Corp.,0.07,1871,428000.0,228.75,
LLY,Eli Lilly & Co.,0.07,398,428000.0,1075.38,
RYCEY,Rolls Royce Holdings Sp ADR,0.06,25000,393000.0,15.72,
AMAT,Applied Materials,0.05,1200,308000.0,256.67,
MMM,3M Co.,0.05,2000,320000.0,160.0,
RTX,RTX Corp.,0.05,1689,310000.0,183.54,
EW,Edwards Lifesciences Corp.,0.04,2994,255000.0,85.17,
HON,Honeywell Int'l Inc.,0.04,1245,243000.0,195.18,
VTI,Vanguard Total Stock Mkt ETF,0.04,742,249000.0,335.58,Add 0.41%
WFC,Wells Fargo,0.04,3000,280000.0,93.33,
ABT,Abbott Labs,0.03,1800,226000.0,125.56,
EXPE,Expedia Group Inc.,0.03,724,205000.0,283.15,Buy
MSI,Motorola Solutions Inc.,0.03,566,217000.0,383.39,
SLB,Schlumberger Ltd.,0.03,5681,218000.0,38.37,Buy
