ticker,issuer,portfolio_pct,shares,value,reported_price,activity
MMYT,MakeMyTrip Ltd,0.03,64544,2407000.0,37.29,Reduce 5.30%
BTG,B2Gold Corp.,0.01,94491,428000.0,4.53,
EFXT,Enerflex Ltd,0.01,52946,1104000.0,20.85,Reduce 27.90%
GSK,GSK plc,0.01,11110,613000.0,55.18,Reduce 67.22%
HAFN,Hafnia Ltd,0.01,54367,416000.0,7.65,Buy
INMD,Inmode Ltd,0.01,71829,983000.0,13.69,
ITRN,Ituran Location & Control Ltd.,0.01,20439,1002000.0,49.02,
NVDA,NVIDIA Corp.,0.01,3589,626000.0,174.42,Reduce 4.50%
SCZ,Ishares Msci Eafe Small Cap,0.01,7100,557000.0,78.45,Buy
VEU,Vanguard FTSE All World ex US ETF,0.01,6191,465000.0,75.11,Reduce 57.26%
WIT,Wipro Ltd ADR,0.01,443164,940000.0,2.12,Reduce 6.37%
AAPL,Apple Inc.,0.0,923,234000.0,253.52,Add 2.78%
ALL,Allstate Corp.,0.0,1005,208000.0,206.97,Buy
AVGO,Broadcom Inc.,0.0,843,261000.0,309.61,Add 1.93%
B,Barrick Mining Corp.,0.0,7736,316000.0,40.85,Reduce 99.87%
BWLP,Bw Lpg Ltd,0.0,15291,269000.0,17.59,Buy
FIX,Comfort Systems USA Inc.,0.0,184,254000.0,1380.43,Reduce 24.28%
INN,Summit Hotel Properties Inc.,0.0,14838,66000.0,4.45,
JBS,Jbs Nv A,0.0,20994,377000.0,17.96,
MSFT,Microsoft Corp.,0.0,772,286000.0,370.47,Reduce 20.00%
NVS,Novartis AG,0.0,1487,227000.0,152.66,Reduce 23.15%
PDS,Precision Drilling Corp.,0.0,3291,323000.0,98.15,
RNR,RenaissanceRe Holdings Ltd.,0.0,994,295000.0,296.78,Add 39.61%
VWO,Vanguard FTSE Emerging Marke,0.0,7469,404000.0,54.09,Reduce 87.67%
