ticker,issuer,portfolio_pct,shares,value,reported_price,activity
PNC,PNC Financial Services,0.5,530089,110645000.0,208.73,Add 5.63%
DAR,Darling Ingredients Inc.,0.46,2842306,102324000.0,36.0,Add 15.83%
DFNL,Davis Select Financial ETF,0.46,2130361,102960000.0,48.33,Add 0.02%
IAC,IAC Inc.,0.44,2514072,98301000.0,39.1,Add 12.05%
AXP,American Express,0.4,241700,89417000.0,369.95,Reduce 2.52%
DWLD,Davis Select Worldwide ETF,0.4,1917460,89430000.0,46.64,Add 0.06%
WCC,WESCO International Inc.,0.4,364502,89172000.0,244.64,Add 24.59%
RNR,RenaissanceRe Holdings Ltd.,0.29,229739,64593000.0,281.16,Add 60.49%
BAC,Bank of America Corp.,0.28,1149873,63243000.0,55.0,Reduce 0.06%
CHYM,Chime Financial Inc Cl A,0.28,2472106,62223000.0,25.17,Add 3.04%
L,Loews Corp.,0.28,600046,63191000.0,105.31,Add 0.73%
RKT,Rocket Companies Inc.,0.28,3227910,62492000.0,19.36,Add 2.99%
BK,Bank of New York Mellon Corp.,0.27,521722,60567000.0,116.09,Reduce 48.38%
NTES,NetEase.com Inc.,0.26,426164,58649000.0,137.62,Reduce 28.34%
SE,Sea Ltd,0.25,436534,55689000.0,127.57,Reduce 0.92%
NTB,Bank of N.T. Butterfield & Son Ltd,0.24,1053710,52496000.0,49.82,Reduce 0.48%
EG,Everest Group Ltd,0.18,118017,40049000.0,339.35,Add 199.32%
FISV,Fiserv Inc.,0.17,568982,38219000.0,67.17,Buy
VALE,Vale SA,0.17,2931198,38194000.0,13.03,
SCHW,Charles Schwab Corp.,0.14,301695,30142000.0,99.91,Add 1.77%
BEKE,KE Holdings Inc.,0.13,1851804,29184000.0,15.76,
MSFT,Microsoft Corp.,0.13,60801,29406000.0,483.64,Add 16.24%
IVE,Ishares S&P  500 Value ETF,0.12,127053,26944000.0,212.07,Add 1820.97%
JCI,Johnson Controls Intl. plc,0.11,209960,25143000.0,119.75,Add 12.88%
PLD,Prologis Inc.,0.1,180126,22995000.0,127.66,Reduce 9.10%
NVDA,NVIDIA Corp.,0.09,111038,20709000.0,186.5,Add 23.66%
STT,State Street Corp.,0.08,143773,18548000.0,129.01,Add 38.53%
BRX,Brixmor Property Group Inc.,0.07,555970,14578000.0,26.22,Reduce 2.46%
BXP,BXP Inc.,0.07,233910,15784000.0,67.48,Reduce 2.44%
EQIX,Equinix Inc.,0.07,20773,15915000.0,766.14,Reduce 4.72%
ORCL,Oracle Corp.,0.07,79416,15480000.0,194.92,Add 18.44%
ANGI,Angi Inc.,0.06,948993,12270000.0,12.93,Reduce 0.00%
AVB,AvalonBay Communities,0.06,78840,14294000.0,181.3,Add 18.41%
CUZ,Cousins Properties,0.06,499615,12880000.0,25.78,Reduce 2.49%
DLR,Digital Realty Trust Inc.,0.06,79250,12261000.0,154.71,Reduce 2.50%
REXR,Rexford Industrial Realty Inc.,0.06,344830,13352000.0,38.72,Reduce 12.73%
SAP,SAP SE,0.06,56347,13688000.0,242.92,Add 20.43%
SPG,Simon Property Group Inc.,0.06,66183,12251000.0,185.11,Reduce 13.75%
AMT,American Tower Corp.,0.05,63970,11231000.0,175.57,Reduce 2.59%
MTB,M&T Bank Corp.,0.05,55846,11252000.0,201.48,Add 9.44%
NOAH,Noah Holdings Ltd,0.05,1021585,10257000.0,10.04,
PSA,Public Storage,0.05,43520,11293000.0,259.49,Reduce 2.44%
SHO,Sunstone Hotel Investors Inc.,0.05,1279610,11440000.0,8.94,Reduce 2.45%
AMH,American Homes 4 Rent,0.04,278610,8943000.0,32.1,Reduce 2.45%
ARE,Alexandria RE Equities Inc.,0.04,178127,8718000.0,48.94,Reduce 1.13%
CDP,Copt Defense Properties,0.04,294740,8194000.0,27.8,Reduce 2.44%
CPT,Camden Property Trust,0.04,86930,9569000.0,110.08,Reduce 2.46%
EGP,EastGroup Properties SBI,0.04,51630,9197000.0,178.13,Reduce 2.47%
JD,JD.com Inc.,0.04,329221,9449000.0,28.7,Reduce 3.66%
MAA,Mid-America Apt Communties,0.04,59380,8248000.0,138.9,Reduce 2.43%
REG,Regency Centers Corp.,0.04,136650,9433000.0,69.03,Reduce 2.47%
TFC,Truist Financial Corp.,0.04,192053,9451000.0,49.21,Add 22.77%
VTR,Ventas Inc.,0.04,114410,8853000.0,77.38,Reduce 2.49%
DOC,Healthpeak Properties Inc.,0.03,435936,7010000.0,16.08,Reduce 2.45%
EQR,Equity Residential,0.03,104515,6589000.0,63.04,Reduce 2.52%
TRNO,Terreno Realty Corp.,0.03,117937,6924000.0,58.71,Reduce 2.46%
VICI,VICI Properties Inc.,0.03,216240,6081000.0,28.12,Reduce 2.42%
CCI,Crown Castle International Corp.,0.02,42160,3747000.0,88.88,Reduce 2.50%
CHCT,Community Healthcare Trust Inc.,0.02,325560,5346000.0,16.42,Reduce 2.29%
DEI,Douglas Emmett Inc.,0.02,309810,3405000.0,10.99,Reduce 2.45%
ESS,Essex Property Trust,0.02,16511,4321000.0,261.7,Reduce 2.60%
EXR,Extra Space Storage Inc.,0.02,27955,3640000.0,130.21,Reduce 49.22%
HPP,Hudson Pacific Properties Inc.,0.02,324026,3509000.0,10.83,Reduce 1.39%
NTST,Netstreit Corp.,0.02,189600,3345000.0,17.64,Reduce 44.63%
O,Realty Income Corp.,0.02,91390,5152000.0,56.37,Reduce 2.34%
SNPS,Synopsys Inc.,0.02,8655,4065000.0,469.67,
SUI,Sun Communities Inc.,0.02,42840,5308000.0,123.9,Reduce 2.53%
UDR,UDR Inc.,0.02,113280,4155000.0,36.68,Reduce 39.16%
CUBE,CubeSmart,0.01,90930,3278000.0,36.05,Buy
LRCX,Lam Research,0.01,12280,2102000.0,171.17,
TSM,Taiwan Semiconductor S.A.,0.01,7200,2188000.0,303.89,
CCK,Crown Holdings,0.0,8570,882000.0,102.92,
