ticker,issuer,portfolio_pct,shares,value,reported_price,activity
SPYX,SPDR S&P  500 Fossil Fuel Res,0.06,12504,663000.0,53.02,Reduce 3.99%
VIG,Vanguard Dividend Apprec ETF,0.06,3267,703000.0,215.18,Reduce 7.58%
VONG,Vanguard Russell 1000 Growth,0.06,6100,669000.0,109.67,Buy
XOM,Exxon Mobil Corp.,0.06,3842,652000.0,169.7,Reduce 19.79%
COF,Capital One Financial,0.05,3178,580000.0,182.5,
COST,Costco Co.,0.05,559,557000.0,996.42,Reduce 0.71%
ESGD,Ishares Trust Ishares Esg Aw,0.05,5961,570000.0,95.62,Reduce 1.24%
SDY,SPDR S&P  Dividend ETF,0.05,3782,552000.0,145.95,Add 0.05%
APH,Amphenol Corp.,0.04,3056,386000.0,126.31,
ASTS,AST SpaceMobile Inc.,0.04,5380,446000.0,82.9,Reduce 8.81%
CVS,CVS Health Corp.,0.04,6175,443000.0,71.74,
GLD,SPDR Gold Trust,0.04,984,423000.0,429.88,Reduce 8.47%
JNJ,Johnson & Johnson,0.04,1622,396000.0,244.14,Reduce 47.78%
WMT,Walmart Inc.,0.04,3191,397000.0,124.41,Reduce 14.13%
AVGO,Broadcom Inc.,0.03,1099,340000.0,309.37,
DHR,Danaher Corp.,0.03,1693,321000.0,189.6,Reduce 0.59%
ETN,Eaton Corp.,0.03,862,308000.0,357.31,
IEMG,iShares Core MSCI Emerging Markets ETF,0.03,4162,290000.0,69.68,Add 8.47%
IJH,Ishares Core S&P  Midcap ETF,0.03,5125,346000.0,67.51,Add 0.41%
IWN,Ishares Russell 2000 Value E,0.03,1765,335000.0,189.8,
LLY,Eli Lilly & Co.,0.03,311,286000.0,919.61,Reduce 4.31%
MCD,McDonald's Corp.,0.03,1094,340000.0,310.79,Add 0.37%
NUE,Nucor Corp.,0.03,1868,316000.0,169.16,Reduce 24.31%
PLTR,Palantir Technologies Inc.,0.03,2313,338000.0,146.13,
SPYG,SPDR Portfolio S&P  500 Growt,0.03,3047,298000.0,97.8,Add 1.63%
V,Visa Inc.,0.03,1149,347000.0,302.0,
VB,Vanguard Small Cap ETF,0.03,1149,301000.0,261.97,Add 0.09%
XLK,Technology Select Sect SPDR,0.03,2316,308000.0,132.99,
AON,Aon Plc,0.02,648,209000.0,322.53,
CGEN,Compugen Ltd,0.02,93833,200000.0,2.13,
CL,Colgate-Palmolive,0.02,2383,203000.0,85.19,Buy
IWB,Ishares Russell 1000 ETF,0.02,698,249000.0,356.73,Add 0.14%
MPC,Marathon Petroleum Corp.,0.02,854,209000.0,244.73,Buy
MRK,Merck & Co.,0.02,1671,201000.0,120.29,Reduce 41.61%
QQQM,Invesco Nasdaq 100 ETF,0.02,1054,250000.0,237.19,
SCHD,Schwab Us Dvd Equity ETF,0.02,6521,200000.0,30.67,Buy
SKYX,Skyx Platforms Corp,0.02,201666,226000.0,1.12,
DCGO,Docgo Inc,0.01,100000,63000.0,0.63,
MRKR,Marker Therapeutics Inc.,0.0,15000,20000.0,1.33,
SCWO,374water Inc,0.0,10000,28000.0,2.8,
