ticker,issuer,portfolio_pct,shares,value,reported_price,activity
LMT,Lockheed Martin Corp.,1.38,33411,17022000.0,509.47,Add 1.08%
TEL,TE Connectivity plc,1.24,75939,15310000.0,201.61,Add 132.49%
TGT,Target Corp.,1.21,114213,14917000.0,130.61,Reduce 20.57%
TMO,Thermo Fisher Scientific,1.13,27668,13872000.0,501.37,Add 22.71%
IWF,iShares Russell 1000 Growth ETF,1.08,106505,13225000.0,124.17,Reduce 0.48%
ADP,Automatic Data Processing Inc.,1.02,56001,12541000.0,223.94,Add 312.04%
PYPL,PayPal Holdings Inc.,0.92,262618,11340000.0,43.18,Reduce 1.73%
IJR,Ishares Core S&P  Small Cap E,0.84,69439,10299000.0,148.32,Add 2.16%
STZ,Constellation Brands,0.84,74277,10331000.0,139.09,Add 60.49%
ABBV,AbbVie Inc.,0.8,39070,9832000.0,251.65,Reduce 0.27%
NKE,NIKE Inc.,0.75,223565,9177000.0,41.05,Add 68.41%
VTV,Vanguard Value ETF,0.6,33804,7367000.0,217.93,Add 14.73%
IWR,Ishares Russell Mid Cap ETF,0.53,59093,6519000.0,110.32,Reduce 0.80%
BRK.B,Berkshire Hathaway CL B,0.47,11645,5827000.0,500.39,Add 0.43%
ABT,Abbott Labs,0.35,47262,4289000.0,90.75,Buy
MDY,SPDR S&P  Midcap 400 ETF Trst,0.34,5926,4168000.0,703.34,Reduce 0.89%
TCHP,T Rowe Price Blue Chip Growth ETF,0.31,76038,3809000.0,50.09,Reduce 0.28%
MCD,McDonald's Corp.,0.27,12335,3334000.0,270.29,Add 1027.51%
BAC,Bank of America Corp.,0.25,52984,3019000.0,56.98,Reduce 3.81%
IWM,iShares Russell 2000 ETF,0.25,10097,3034000.0,300.49,Reduce 1.79%
VO,Vanguard Mid Cap ETF,0.25,37472,3019000.0,80.57,Add 21.92%
INTU,Intuit Inc.,0.23,10770,2811000.0,261.0,Add 191.63%
VWO,Vanguard FTSE Emerging Marke,0.22,45534,2718000.0,59.69,Add 0.79%
IVV,Ishares Core S&P  500 ETF,0.2,3342,2503000.0,748.95,Add 1.61%
EFA,iShares MSCI EAFE ETF,0.13,14881,1546000.0,103.89,Add 0.18%
VUG,Vanguard Growth ETF,0.13,18563,1599000.0,86.14,Reduce 5.99%
ACN,Accenture,0.12,12287,1529000.0,124.44,Reduce 62.77%
IWD,Ishares Russell 1000 Value E,0.12,6265,1519000.0,242.46,Reduce 0.65%
VONG,Vanguard Russell 1000 Growth,0.12,11689,1494000.0,127.81,Add 91.62%
GOOGL,Alphabet Inc.,0.11,3907,1396000.0,357.31,Reduce 0.38%
NVDA,NVIDIA Corp.,0.1,6090,1219000.0,200.16,Reduce 22.47%
QQQ,Invesco Qqq Trust Series 1,0.09,1491,1098000.0,736.42,Add 1.84%
VTI,Vanguard Total Stock Mkt ETF,0.09,3076,1138000.0,369.96,Reduce 1.85%
AXP,American Express,0.08,2836,959000.0,338.15,Reduce 5.34%
SPYX,SPDR S&P  500 Fossil Fuel Res,0.07,13385,818000.0,61.11,Add 7.05%
AFL,AFLAC Inc.,0.06,6264,734000.0,117.18,Add 0.18%
VIG,Vanguard Dividend Apprec ETF,0.06,3180,752000.0,236.48,Reduce 2.66%
COF,Capital One Financial,0.05,3178,638000.0,200.76,
CVS,CVS Health Corp.,0.05,6175,639000.0,103.48,
ESGD,Ishares Trust Ishares Esg Aw,0.05,6481,666000.0,102.76,Add 8.72%
SDY,SPDR S&P  Dividend ETF,0.05,3785,576000.0,152.18,Add 0.08%
APH,Amphenol Corp.,0.04,3056,539000.0,176.37,
ASTS,AST SpaceMobile Inc.,0.04,5380,478000.0,88.85,
COST,Costco Co.,0.04,551,515000.0,934.66,Reduce 1.43%
XLK,Technology Select Sect SPDR,0.04,2316,441000.0,190.41,
XOM,ExxonMobil Holdings Corp.,0.04,3749,513000.0,136.84,Reduce 2.42%
AVGO,Broadcom Inc.,0.03,1118,422000.0,377.46,Add 1.73%
DHR,Danaher Corp.,0.03,1681,320000.0,190.36,Reduce 0.71%
ETN,Eaton Corp.,0.03,862,367000.0,425.75,
GLD,SPDR Gold Trust,0.03,998,368000.0,368.74,Add 1.42%
IEMG,iShares Core MSCI Emerging Markets ETF,0.03,3988,330000.0,82.75,Reduce 4.18%
IJH,Ishares Core S&P  Midcap ETF,0.03,5472,422000.0,77.12,Add 6.77%
IWN,Ishares Russell 2000 Value E,0.03,1765,390000.0,220.96,
JNJ,Johnson & Johnson,0.03,1622,412000.0,254.01,
LLY,Eli Lilly & Co.,0.03,311,372000.0,1196.14,
SPYG,SPDR Portfolio S&P  500 Growt,0.03,3047,363000.0,119.13,
V,Visa Inc.,0.03,1120,384000.0,342.86,Reduce 2.52%
VB,Vanguard Small Cap ETF,0.03,1149,348000.0,302.87,
WMT,Walmart Inc.,0.03,3191,361000.0,113.13,
AON,Aon Plc,0.02,648,215000.0,331.79,
CGEN,Compugen Ltd,0.02,93833,201000.0,2.14,
CL,Colgate-Palmolive,0.02,2383,218000.0,91.48,
EMXC,Ishares Msci Emr Mrk Ex Chna,0.02,2292,234000.0,102.09,Buy
IBM,International Business Machines,0.02,755,212000.0,280.79,Buy
IWB,Ishares Russell 1000 ETF,0.02,698,286000.0,409.74,
MPC,Marathon Petroleum Corp.,0.02,854,218000.0,255.27,
MRK,Merck & Co.,0.02,1671,215000.0,128.67,
NUE,Nucor Corp.,0.02,1368,305000.0,222.95,Reduce 26.77%
PLTR,Palantir Technologies Inc.,0.02,2063,241000.0,116.82,Reduce 10.81%
QQQM,Invesco Nasdaq 100 ETF,0.02,763,231000.0,302.75,Reduce 27.61%
RSP,Invesco S&P  500 Equal Weight,0.02,1150,245000.0,213.04,Buy
SCHD,Schwab Us Dvd Equity ETF,0.02,6533,207000.0,31.69,Add 0.18%
SKYX,Skyx Platforms Corp,0.02,215000,238000.0,1.11,Add 6.61%
TSLA,Tesla Inc.,0.02,494,208000.0,421.05,Buy
