ticker,issuer,portfolio_pct,shares,value,reported_price,activity
AEIS,Advanced Energy Industries,0.04,81818,26404000.0,322.72,Reduce 16.91%
BKD,Brookdale Senior Living Inc.,0.04,1865584,25521000.0,13.68,Reduce 4.60%
CAE,CAE Inc.,0.04,935036,24350000.0,26.04,
OIS,Oil States International Inc.,0.04,2043709,23789000.0,11.64,Reduce 20.84%
TEL,TE Connectivity plc,0.04,105800,22114000.0,209.02,Reduce 4.97%
TTMI,TTM Technologies Inc.,0.04,224471,21868000.0,97.42,Reduce 15.04%
ABCB,Ameris Bancorp,0.03,247471,19300000.0,77.99,Add 21.54%
ACN,Accenture,0.03,90244,17895000.0,198.3,Add 3426.53%
ADTN,ADTRAN Holdings Inc.,0.03,1368707,17218000.0,12.58,Add 10.81%
BHE,Benchmark Electronics,0.03,296569,16626000.0,56.06,Add 18.41%
CCS,Century Communities Inc.,0.03,256716,14730000.0,57.38,Add 6.55%
CMC,Commercial Metals,0.03,285546,17541000.0,61.43,Add 4.85%
DCO,Ducommun Inc.,0.03,153776,18761000.0,122.0,Reduce 15.19%
FORM,FormFactor Inc.,0.03,179848,17443000.0,96.99,Reduce 33.20%
GHM,Graham Corp.,0.03,215513,17008000.0,78.92,Reduce 23.08%
GLNG,Golar LNG Ltd.,0.03,277472,15014000.0,54.11,Reduce 5.45%
HD,Home Depot,0.03,50835,16719000.0,328.89,Add 4.44%
IBP,Installed Building Products,0.03,63843,16928000.0,265.15,Add 4.68%
LNC,Lincoln National,0.03,428310,15205000.0,35.5,Add 4.48%
LPX,Louisiana-Pacific Corp.,0.03,231910,16871000.0,72.75,Add 18.50%
LXU,LSB Industries Inc.,0.03,1085000,16167000.0,14.9,Reduce 17.23%
MAMA,Mama's Creations Inc,0.03,1223470,18768000.0,15.34,Reduce 4.23%
MTRN,Materion Corp.,0.03,101950,14747000.0,144.65,Add 75.78%
NPO,EnPro Industries,0.03,69855,17509000.0,250.65,Add 8.62%
NVGS,Navigator Holdings Ltd.,0.03,780619,15089000.0,19.33,Add 12.22%
ONB,Old National Bancorp,0.03,696784,15399000.0,22.1,Add 13.89%
OTIS,Otis Worldwide Corp.,0.03,196033,15110000.0,77.08,Add 20.53%
SBCF,Seacoast Banking Corp. of Florida,0.03,505065,15298000.0,30.29,Add 20.86%
SIMO,Silicon Motion Technol ADR,0.03,168439,18914000.0,112.29,Add 9.72%
SPB,Spectrum Brands Holdings Inc.,0.03,232272,17118000.0,73.7,Add 12.33%
STNG,Scorpio Tankers Inc.,0.03,235068,17550000.0,74.66,Add 9.81%
THR,OLD- Thermon Group Holdings Inc.,0.03,305373,15391000.0,50.4,Reduce 23.75%
UTI,Universal Technical Institute,0.03,472135,17044000.0,36.1,Add 5.57%
VIAV,Viavi Solutions Inc.,0.03,559800,18630000.0,33.28,Reduce 22.66%
VSH,Vishay Intertechnology,0.03,1063572,19144000.0,18.0,Add 4.02%
ABM,ABM Industries,0.02,292975,11285000.0,38.52,Add 62.57%
ACA,Arcosa Inc.,0.02,126636,13441000.0,106.14,Add 0.94%
ACLS,Axcelis Technologies,0.02,100551,9359000.0,93.08,Reduce 26.24%
AIN,Albany International,0.02,204829,10694000.0,52.21,Add 55.37%
AMRC,Ameresco Inc. CL A,0.02,555334,14161000.0,25.5,Reduce 3.37%
AORT,Artivion Inc.,0.02,311601,11411000.0,36.62,Add 1.53%
ASTE,Astec Industries,0.02,260250,14012000.0,53.84,Reduce 7.79%
ASYS,Amtech Systems Inc.,0.02,832453,9723000.0,11.68,Add 13.36%
ATRO,Astronics Corp.,0.02,192326,12834000.0,66.73,Reduce 16.50%
AX,Axos Financial Inc.,0.02,164612,14006000.0,85.08,Add 15.69%
AXGN,AxoGen Inc.,0.02,354590,11747000.0,33.13,Reduce 13.00%
AXS,Axis Capital Holdings Ltd.,0.02,90749,9203000.0,101.41,Add 14.51%
BCC,Boise Cascade Company,0.02,170308,12918000.0,75.85,Add 21.22%
BDC,Belden Inc.,0.02,102566,11778000.0,114.83,Add 28.15%
BKH,Black Hills,0.02,128770,8938000.0,69.41,Add 1.66%
BZH,Beazer Homes USA,0.02,694671,13366000.0,19.24,Reduce 0.96%
CBT,Cabot Corp.,0.02,136650,10291000.0,75.31,Buy
CDE,Coeur Mining Inc.,0.02,535930,10059000.0,18.77,Reduce 56.49%
CDNA,CareDx Inc.,0.02,575365,9988000.0,17.36,Add 5.24%
CECO,CECO Environmental Corp.,0.02,242511,14449000.0,59.58,Reduce 33.90%
CENX,Century Aluminum Co.,0.02,163087,9572000.0,58.69,Reduce 45.93%
CHEF,Chefs' Warehouse,0.02,167472,9957000.0,59.45,Add 2.82%
COHU,Cohu Inc.,0.02,474068,14516000.0,30.62,Add 91.43%
DCOM,Dime Community Bancshares,0.02,269160,9103000.0,33.82,Add 2.79%
DEO,Diageo ADR,0.02,159194,11852000.0,74.45,Add 28.00%
DORM,Dorman Products,0.02,91342,9532000.0,104.36,Add 24.54%
DY,Dycom Industries,0.02,31392,10636000.0,338.81,Reduce 16.93%
EXP,Eagle Materials Inc.,0.02,65533,12415000.0,189.45,Add 27.66%
FIP,Ftai Infrastructure Inc,0.02,2525562,12476000.0,4.94,Add 5.94%
FLOC,Flowco Holdings Inc Cl A,0.02,568865,11719000.0,20.6,Add 65.22%
FLYW,Flywire Corp Voting,0.02,800837,9322000.0,11.64,Add 86.10%
FUL,H.B. Fuller Co.,0.02,228587,14099000.0,61.68,Buy
FVR,Frontview Reit Inc,0.02,577126,8928000.0,15.47,Add 44.60%
HL,Hecla Mining Co.,0.02,487500,9082000.0,18.63,Reduce 60.90%
HLIT,Harmonic Inc.,0.02,1180876,10604000.0,8.98,Add 38.95%
HNGE,Hinge Health Inc A,0.02,336942,12992000.0,38.56,Add 51.95%
HRI,HERC Holdings Inc.,0.02,99033,9858000.0,99.54,Buy
HUN,Huntsman Corp.,0.02,770135,10251000.0,13.31,Buy
HZO,MarineMax Inc.,0.02,336052,9094000.0,27.06,Add 21.57%
IIIN,Insteel Industries Inc.,0.02,380954,12804000.0,33.61,Reduce 2.31%
KALU,Kaiser Aluminum Corp.,0.02,110761,13347000.0,120.5,Reduce 24.61%
KRE,SPDR S&P  Regional Banking,0.02,176119,11474000.0,65.15,Add 10.68%
KWR,Quaker Chemical,0.02,94538,11745000.0,124.24,Buy
LAD,Lithia Motors Inc.,0.02,43700,10913000.0,249.73,Buy
LFST,Lifestance Health Group Inc,0.02,1610466,10259000.0,6.37,Add 7.62%
LPG,Dorian LPG Ltd,0.02,394925,13506000.0,34.2,Add 2.36%
MATV,Mativ Holdings Inc.,0.02,1098792,9559000.0,8.7,Add 4.27%
MTRX,Matrix Service Co.,0.02,850809,9768000.0,11.48,Add 32.92%
MTW,Manitowoc Co.,0.02,846185,9858000.0,11.65,Add 2.15%
NGS,Natural Gas Services Group Inc.,0.02,287188,10838000.0,37.74,Reduce 2.73%
NMIH,NMI Holdings,0.02,273557,10261000.0,37.51,Add 0.11%
OGS,ONE Gas Inc.,0.02,107264,9239000.0,86.13,Add 3.08%
ORI,Old Republic International,0.02,267614,10677000.0,39.9,Reduce 4.65%
OUT,Outfront Media Inc.,0.02,542535,14377000.0,26.5,Reduce 27.52%
PKOH,Park Ohio Holdings Corp.,0.02,481247,11569000.0,24.04,Add 10.48%
PLXS,Plexus Corp.,0.02,67541,13679000.0,202.53,Buy
PNTG,Pennant Group Inc.,0.02,431000,13137000.0,30.48,Reduce 3.78%
PWP,Perella Weinberg Partners,0.02,615057,11170000.0,18.16,Add 5.35%
RELY,Remitly Global Inc,0.02,831454,13029000.0,15.67,Add 29.62%
ROG,Rogers Corp.,0.02,131818,14148000.0,107.33,Add 11.40%
SKY,Skyline Champion Corp.,0.02,136171,10127000.0,74.37,Add 10.87%
SONO,Sonos Inc.,0.02,709004,9501000.0,13.4,Add 187.74%
SPY,SPDR S&P 500 ETF Trust,0.02,17000,11056000.0,650.35,Buy
SRTA,Strata Critical Medical Inc.,0.02,2266243,9473000.0,4.18,Add 6.42%
TITN,Titan Machinery Inc.,0.02,801199,13396000.0,16.72,Add 7.03%
TKR,Timken Co.,0.02,91847,9237000.0,100.57,Add 5.33%
TMHC,Taylor Morrison Home Corp.,0.02,240154,13986000.0,58.24,Add 3.45%
TRN,Trinity Industries,0.02,415619,13375000.0,32.18,Add 4.92%
TRNS,Transcat Inc.,0.02,153047,11241000.0,73.45,Add 19.61%
TRS,TriMas Corp.,0.02,318006,11429000.0,35.94,Add 7.91%
UMH,UMH Properties Inc.,0.02,764919,11038000.0,14.43,Add 6.77%
UNH,United Health Group Inc.,0.02,40804,11041000.0,270.59,Add 4.44%
UTZ,Utz Brands Inc.,0.02,1129750,8948000.0,7.92,Add 27.48%
VECO,Veeco Instruments,0.02,391381,13252000.0,33.86,Reduce 16.62%
VLY,Valley National Bancorp,0.02,971500,11930000.0,12.28,Add 10.02%
WCC,WESCO International Inc.,0.02,51158,13998000.0,273.62,Reduce 10.58%
WSR,Whitestone REIT,0.02,742115,11985000.0,16.15,Add 4.08%
AEBI,Aebi Schmidt Holding Ag,0.01,311189,3022000.0,9.71,Add 1.57%
