ticker,issuer,portfolio_pct,shares,value,reported_price,activity
WAT,Waters Corp.,0.65,10000,2978000.0,297.8,Buy
LHX,L3Harris Technologies Inc.,0.61,8100,2796000.0,345.19,Reduce 35.71%
RTX,RTX Corp.,0.48,11500,2218000.0,192.87,Reduce 28.13%
GOOG,Alphabet Inc. CL C,0.47,7500,2151000.0,286.8,
GTES,Gates Industrial Corp.,0.37,74500,1684000.0,22.6,Reduce 11.31%
CENTA,Central Garden & Pet,0.32,45000,1459000.0,32.42,Reduce 14.29%
EBAY,eBay Inc.,0.32,16000,1456000.0,91.0,Reduce 27.27%
AEBI,Aebi Schmidt Holding Ag,0.27,127000,1233000.0,9.71,Reduce 13.68%
PBH,Prestige Consumer Healthcare,0.27,21000,1245000.0,59.29,
TNC,Tennant Co.,0.25,17000,1129000.0,66.41,Add 30.77%
BLBD,Blue Bird Corp.,0.24,19526,1109000.0,56.8,Reduce 15.10%
FA,First Advantage Corp,0.24,95000,1117000.0,11.76,Add 28.38%
CWK,Cushman & Wakefield Ltd,0.22,82000,1005000.0,12.26,Reduce 7.34%
GS,Goldman Sachs Group,0.22,1200,1015000.0,845.83,Reduce 20.00%
HOMB,Home Bancshares Inc.,0.21,35500,956000.0,26.93,Reduce 4.05%
MLR,Miller Industries Inc.,0.21,21500,979000.0,45.53,
PGNY,Progyny Inc.,0.21,56000,951000.0,16.98,Add 55.56%
FHB,First Hawaiian Inc.,0.2,37000,912000.0,24.65,Reduce 7.50%
PB,Prosperity Bancshares Inc.,0.18,12000,806000.0,67.17,
VSH,Vishay Intertechnology,0.18,47000,846000.0,18.0,Reduce 38.96%
NOV,Nov Inc.,0.17,42000,790000.0,18.81,Reduce 10.64%
AGCO,AGCO Corp.,0.16,6500,753000.0,115.85,Reduce 27.78%
PLOW,Douglas Dynamics,0.16,17543,738000.0,42.07,Reduce 41.52%
GLW,Corning Inc.,0.15,5000,680000.0,136.0,Reduce 83.33%
BRC,Brady Corp.,0.13,7500,609000.0,81.2,Reduce 28.57%
TKR,Timken Co.,0.11,5000,503000.0,100.6,Reduce 39.76%
